,f1,f2,f3,v1,v2,v3,profits
194,0.00524898579480353,0.019927625335077033,0.04586688362758381,0.034001746770394574,0.009066072938292619,0.03374063762029349,-839373.7986183744
195,0.031541612018237124,0.008875329121848375,0.01694278178048025,0.013173771409465886,0.01776089170605999,0.017443032602319875,-511309.26082573953
196,0.009580150483134993,0.001241156589928627,0.04637302292520134,0.03583758750818047,0.023325463156917154,0.018064944942634154,-697213.9244392914
197,0.022410366412843576,0.015376753621039308,0.029923859577886833,0.042631135951972494,0.028597531282060135,0.010691541063899891,-229747.9424683096
198,0.00036572281465078186,0.013901105330040693,0.03515167328494463,0.04500456390718413,0.01713251480168203,0.0019489688768660196,-1568264.6125522132
199,0.03168848865346315,0.04909029737712678,0.031017885482902203,0.024730011198722646,0.006196902722043891,0.011923322185787129,710881.0226880651
200,0.02387529368138664,0.038071628159200385,0.04516639359820265,0.037355543634370554,0.006537590668815929,0.04034721121770179,750012.4155669414
201,0.03603479733591758,0.04816056117746898,0.03910025853690886,0.046845364406547685,0.030326605020397236,0.035517959601141465,1303072.5881954143
202,0.04334007191309633,0.0057052035591818595,0.036620675149689384,0.03567933049537087,0.04964039786352225,0.017076913110081145,-376949.83795962855
203,0.022004434976368434,0.027655190120563763,0.03270512047411784,0.008142827562135125,0.025958361745716075,0.026662490491585412,148700.845386106
204,0.048490755835278475,0.04922890407158123,0.014411412274395264,0.008895624414807225,0.030655470949706977,0.0007062366738411985,-263391.9048710172
205,0.03668767487189581,0.03749917689676343,0.01732464306565244,0.04638342012271108,0.013228713891063082,0.0019780104195095904,73192.34450932432
206,0.006193488743211051,0.002047348014285988,0.03886715637645893,0.005412472073742853,0.012012447413982087,0.013695308430302262,-1188096.8987307448
207,0.024484987090845296,0.04927700847474631,0.023248672809682652,0.0016404999748864336,0.013967740609686459,0.009647086824674106,407137.0858275504
208,0.04889584895369201,0.020578800109702994,0.039684107527998634,0.01893104637172593,0.01925838686779846,0.016950387030143954,-60518.40332138085
209,0.004240963615591603,0.027773085506888198,0.04010298934928622,0.016396194176535202,0.004486563887062561,0.0012602473563081086,-783889.812658506
210,0.04623508336099444,0.041129154530871584,0.0018485363600587114,0.01010571500782333,0.03783247137083077,0.04954048827755611,-472903.99420476117
211,0.01863511706533671,0.0024349236156925636,0.0054641145557279,0.046426308752866456,0.025210967776888433,0.02659119278889671,-757409.7096764501
212,0.033765281433374206,0.03566290981558491,0.038686034137581315,0.01572907845179213,0.03869697193188282,0.038237834396632434,764505.8628775169
